code,sequence,operationType,tradeType,version,primaryOperationId,primaryOperationCode,primaryOperationSequence,isTrading,isServices,isGeneration,businessUnitDescription,isActive,partyId,partyCNPJ,partyName,partyAlias,partyAgentAcronym,partyAgentCode,partyProfileCode,partyProfileDescription,counterpartyId,counterpartyCNPJ,counterpartyName,counterpartyAlias,counterpartyAgentAcronym,counterpartyAgentCode,counterpartyProfileCode,counterpartyProfileDescription,counterPartyIsGroupCompany,userOperatorName,submarketDescription,energySourceDescription,priceTypeDescription,startDate,endDate,contractedVolumeMwm,contractedVolumeMwh,seasonalityVolumeMwh,seasonalityVolumeMwm,finalVolumeMwh,finalVolumeMwm,basePrice,price,nominalPrice,mtm,retusd,classifications,userCreatedName,createdAt,userModifiedName,modifiedAt,userDeletedName,deletedAt,userBackofficeName,userCommercialName,origin,bbceCode,hasFlexibility,isFlexibilityLoadCurve,isFlexibilityByPeriod,flexibilityPercentageBottom,flexibilityPercentageTop,hasSeasonality,isSeasonalityByPeriod,seasonalityPercentageBottom,seasonalityPercentageTop,hasModulation,isModulationLoadCurve,hasDefaultFinancialFlow,hasReadjustment,reajustmentIndex,readjustmentBaseDate,readjustmentFirstDate,hasGuarantee,guaranteeValue,guaranteeDueDate,guaranteeTypes,hasRepresentativeFactor,representativeFactorPercent,losses,cceeContractCode,needApportionment,spread,floor,ceiling,billingStatus,aprovalStatusId,aprovalStatusDescription,year,month,startDay,endDay,id,operationTypeId,_Link,priceVariableTypeId,priceVariableIndex,isDraft,userOperatorCouterPartyName,portfolios,consentingIntervenerCompanyName,proposalCode,proposalId,basePriceWithReadjustment,parentOperationId,availableToUpdateApportionment,isDistribuition,partyTypeId,counterpartyTypeId,codeCcee,draftCreatedDate,observations,counterpartyIsAgentInMigration,partyIsAgentInMigration,isRetail,modulationFormTypeId,maxFlexVolumeMwm,minFlexVolumeMwm,maxFlexVolumeMwh,minFlexVolumeMwh,mesAno,resultado
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,396.0,,,401.072,0.55704444,266.0,266.0,106685.15,-47124.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,11,1,30,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,266.0,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,455.4,336.6,2022-11-01,1066.6416000000006
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,409.2,,,401.9076719,0.54019848,266.0,266.0,106907.53,-48694.8,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,12,1,31,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,266.0,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,470.58,347.82,2022-12-01,-1533.5765994299925
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,409.2,,,395.5110069,0.53160082,255.0,271.72,107468.25,-14322.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,1,1,31,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,470.58,347.82,2023-01-01,-2774.485121508001
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,369.6,,,376.34938825,0.56004373,255.0,271.72,102261.55,-12936.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,2,1,28,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,425.04,314.16,2023-02-01,1368.6594298028238
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,409.2,,,469.17163125,0.63060703,255.0,271.72,127483.42,-14322.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,3,1,31,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,470.58,347.82,2023-03-01,12155.050221750007
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,396.0,,,353.9541787,0.491603,255.0,271.72,96176.38,-13860.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,4,1,30,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,455.4,336.6,2023-04-01,-8521.847061084
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,409.2,,,355.1933085,0.47741,255.0,271.72,96513.04,-14322.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,5,1,31,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,470.58,347.82,2023-05-01,-10946.076233219997
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,396.0,,,316.426,0.439481,255.0,282.79,89482.11,-13860.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,6,1,30,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,455.4,336.6,2023-06-01,-12039.191999999995
VI5055-22,1,Venda,Venda,2023-08-03T17:00:03.1760582,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,8e1f671f-ca75-49b4-92d6-6266da415add,05.370.795/0001-43,GBR COMPONENTES DA AMAZONIA LTDA,,GBR,48584,49597,GBR CL 514,False,Julia Zanzarini Lopes,Norte,Incentivada 50%,Fixo,2022-08-01T00:00:00,2023-12-31T00:00:00,0.55,409.2,,,347.82,0.4675,255.0,271.72,94509.65,-14322.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-15T17:33:32.3191743,,2023-08-03T14:00:03.2004253,,,,,Balcao,,True,False,False,15.0,15.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,7,1,31,455e915f-5c6a-4332-b1dc-e6b26159053e,2,operations/455e915f-5c6a-4332-b1dc-e6b26159053e,,,False,,,,PVI50380-22,5399da9e-e8ee-4a30-930f-2dd6e2997d17,271.72,,False,False,1.0,1.0,,,,False,False,False,0.0,0.6325000000000001,0.4675000000000001,470.58,347.82,2023-07-01,-12440.4984
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,360.0,0.48387097,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,8,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-08-01,-8363.817741935483
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.55555556,400.0,,,360.0,0.5,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,9,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.6111111159999999,0.500000004,440.0,360.0,2022-09-01,-9196.972222222223
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,360.0,0.48387097,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,10,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-10-01,-9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,440.0,0.59139785,286.0,286.0,125840.0,-85600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,1,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-01-01,8923.713440860214
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.5952381,400.0,,,162.169,0.24132292,286.0,610.31,98973.36,-85600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,2,1,28,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.65476191,0.53571429,440.0,360.0,2022-02-01,-9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,440.0,0.59139785,286.0,286.0,125840.0,-85600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,3,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-03-01,9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.55555556,400.0,,,440.0,0.61111111,286.0,286.0,125840.0,-15600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,4,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.6111111159999999,0.500000004,440.0,360.0,2022-04-01,9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,360.0,0.48387097,286.0,286.0,102960.0,-15600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,5,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-05-01,-9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.55555556,400.0,,,360.0,0.5,286.0,286.0,102960.0,-15600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,6,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.6111111159999999,0.500000004,440.0,360.0,2022-06-01,-9211.471666666666
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,360.0,0.48387097,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,1869835,Não,,,,Autorizado,3,Aprovada editada,2022,7,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-07-01,-8787.175806451613
